Unnamed: 0,week,start_date,end_date,student_id,cars_accuracy,sciences_accuracy,class_accuracy,completed_lessons,total_completed_passages_discrete_sets,score_trends_on_completed_dailies,num_attended_large_session,num_scheduled_large_session,num_attended_small_session,num_scheduled_small_session,class_participation,homework_participation,Baseline Score,Number of Practice Exams,Most Recent Practice Exam,Actual MCAT,Score Difference,Survey Tier,Small Group Tier,Class Participation Tier,Large Group Tier
683,5,2024-06-24,2024-06-30,84,0.4799,0.6667,,20.0,8.0,0.51,2.0,2.0,,,,,499.0,,,491.0,-3.0,,,,
684,5,2024-06-24,2024-06-30,85,,0.7444,,5.0,3.0,0.7433,2.0,2.0,,,,,504.0,7.0,506.0,509.0,10.0,,,,
685,5,2024-06-24,2024-06-30,86,,,,4.0,1.0,0.0,2.0,2.0,,,,,490.0,2.0,490.0,,0.0,,,,
686,5,2024-06-24,2024-06-30,87,0.8333,0.2,,13.0,3.0,0.51,2.0,2.0,,,,,491.0,6.0,494.0,497.0,11.0,,,,
687,5,2024-06-24,2024-06-30,88,0.6667,0.7444,,5.0,4.0,0.725,2.0,2.0,,,,,496.0,1.0,496.0,501.0,5.0,,,,
688,5,2024-06-24,2024-06-30,89,1.0,1.0,,6.0,3.0,1.0,2.0,2.0,,,,,493.0,2.0,493.0,497.0,4.0,,,,
689,5,2024-06-24,2024-06-30,90,0.5,0.5037,,8.0,4.0,0.5025,2.0,2.0,,,,,499.0,6.0,495.0,504.0,10.0,,,,
690,5,2024-06-24,2024-06-30,91,0.6667,1.0,,6.0,9.0,0.89,2.0,2.0,,,,,495.0,5.0,496.0,492.0,2.0,,,,
691,5,2024-06-24,2024-06-30,92,0.8333,0.6333,,7.0,6.0,0.7,2.0,2.0,,,,,502.0,2.0,506.0,,9.0,,,,
692,5,2024-06-24,2024-06-30,93,0.6833,0.5231,,6.0,10.0,0.588,2.0,2.0,,,,,497.0,4.0,497.0,496.0,4.0,,,,
693,5,2024-06-24,2024-06-30,94,0.3333,0.637,,7.0,6.0,0.56,2.0,2.0,,,,,503.0,2.0,503.0,,0.0,,,,
694,5,2024-06-24,2024-06-30,95,,,,1.0,1.0,0.34,2.0,2.0,,,,,498.0,1.0,498.0,493.0,0.0,,,,
695,5,2024-06-24,2024-06-30,96,,,,1.0,1.0,0.0,2.0,2.0,,,,,0.0,,,,,,,,
696,5,2024-06-24,2024-06-30,97,0.3333,0.3666,,3.0,6.0,0.3533,2.0,2.0,,,,,494.0,,,495.0,6.0,,,,
697,5,2024-06-24,2024-06-30,98,0.3333,0.6444,,11.0,4.0,0.565,2.0,2.0,,,,,,,,,0.0,,,,
698,5,2024-06-24,2024-06-30,99,0.5,0.8111,,2.0,4.0,0.688,2.0,2.0,,,,,502.0,1.0,500.0,,3.0,,,,
699,5,2024-06-24,2024-06-30,100,,,,1.0,0.0,0.0,2.0,2.0,,,,,497.0,1.0,497.0,501.0,9.0,,,,
700,5,2024-06-24,2024-06-30,101,1.0,0.9333,,4.0,4.0,0.95,2.0,2.0,,,,,500.0,6.0,502.0,495.0,0.0,,,,
701,5,2024-06-24,2024-06-30,102,,0.4444,,1.0,1.0,0.44,2.0,2.0,,,,,501.0,1.0,501.0,496.0,0.0,,,,
702,5,2024-06-24,2024-06-30,103,1.0,,,3.0,2.0,1.0,2.0,2.0,,,,,493.0,,,483.0,-5.0,,,,
703,5,2024-06-24,2024-06-30,104,0.6916,0.7083,,6.0,7.0,0.7243,2.0,2.0,,,,,494.0,,,,0.0,,,,
704,5,2024-06-24,2024-06-30,105,,0.7269,,12.0,8.0,0.7271,2.0,2.0,,,,,485.0,2.0,485.0,485.0,0.0,,,,
705,5,2024-06-24,2024-06-30,106,0.3333,0.6333,,13.0,5.0,0.48,2.0,2.0,,,,,491.0,5.0,494.0,482.0,-4.0,,,,
706,5,2024-06-24,2024-06-30,107,0.8333,0.511,,7.0,4.0,0.59,2.0,2.0,,,,,505.0,,,,,,,,
707,5,2024-06-24,2024-06-30,108,0.7133,0.6889,,8.0,10.0,0.705,2.0,2.0,,,,,497.0,6.0,499.0,502.0,10.0,,,,
708,5,2024-06-24,2024-06-30,109,1.0,0.8889,,5.0,7.0,0.9529,2.0,2.0,,,,,,,,,,,,,
709,5,2024-06-24,2024-06-30,110,0.8333,0.8889,,4.0,4.0,0.6917,2.0,2.0,,,,,506.0,2.0,511.0,,10.0,,,,
710,5,2024-06-24,2024-06-30,111,0.9166,1.0,,8.0,5.0,0.966,2.0,2.0,,,,,498.0,6.0,517.0,496.0,-2.0,,,,
711,5,2024-06-24,2024-06-30,112,0.8333,0.8333,,15.0,5.0,0.866,2.0,2.0,,,,,490.0,3.0,491.0,478.0,-7.0,,,,
712,5,2024-06-24,2024-06-30,113,0.5,1.0,,3.0,3.0,0.8333,2.0,2.0,,,,,492.0,3.0,492.0,495.0,8.0,,,,
713,5,2024-06-24,2024-06-30,114,1.0,0.9444,,6.0,5.0,0.9725,2.0,2.0,,,,,492.0,4.0,485.0,486.0,-1.0,,,,
714,5,2024-06-24,2024-06-30,115,1.0,0.5926,,14.0,4.0,0.695,2.0,2.0,,,,,487.0,4.0,496.0,487.0,5.0,,,,
715,5,2024-06-24,2024-06-30,116,0.7416,0.7,,21.0,7.0,0.7243,2.0,2.0,,,,,503.0,1.0,503.0,506.0,8.0,,,,
716,5,2024-06-24,2024-06-30,117,0.3333,1.0,,3.0,2.0,0.665,2.0,2.0,,,,,493.0,2.0,493.0,494.0,6.0,,,,
717,5,2024-06-24,2024-06-30,118,1.0,0.9,,6.0,3.0,0.95,2.0,2.0,,,,,488.0,1.0,488.0,480.0,-3.0,,,,
718,5,2024-06-24,2024-06-30,119,0.75,0.7889,,6.0,5.0,0.716,2.0,2.0,,,,,,,,,,,,,
719,5,2024-06-24,2024-06-30,120,0.6249,0.6765,,6.0,14.0,0.66,2.0,2.0,,,,,497.0,5.0,506.0,,14.0,,,,
720,5,2024-06-24,2024-06-30,121,,1.0,,3.0,2.0,1.0,1.0,2.0,,,,,503.0,5.0,509.0,510.0,7.0,,,,
721,5,2024-06-24,2024-06-30,122,0.9333,0.5166,,12.0,7.0,0.6957,2.0,2.0,,,,,494.0,6.0,509.0,509.0,20.0,,,,
722,5,2024-06-24,2024-06-30,123,0.5,0.625,,7.0,8.0,0.5833,2.0,2.0,,,,,498.0,1.0,500.0,495.0,2.0,,,,
723,5,2024-06-24,2024-06-30,124,0.6667,0.6444,,4.0,3.0,0.6533,2.0,2.0,,,,,502.0,5.0,500.0,496.0,-6.0,,,,
724,5,2024-06-24,2024-06-30,125,0.3333,,,15.0,3.0,0.3,2.0,2.0,,,,,494.0,5.0,500.0,505.0,16.0,,,,
725,5,2024-06-24,2024-06-30,126,0.5,1.0,,10.0,2.0,0.75,2.0,2.0,,,,,495.0,,,501.0,11.0,,,,
726,5,2024-06-24,2024-06-30,127,0.6416,0.7,,12.0,7.0,0.66,2.0,2.0,,,,,500.0,2.0,501.0,508.0,13.0,,,,
727,5,2024-06-24,2024-06-30,128,0.6667,0.3444,,3.0,4.0,0.425,2.0,2.0,,,,,490.0,,,,,,,,
728,5,2024-06-24,2024-06-30,129,,0.8333,,4.0,3.0,0.835,2.0,2.0,,,,,501.0,2.0,499.0,,3.0,,,,
729,5,2024-06-24,2024-06-30,130,0.4167,,,15.0,4.0,0.48,2.0,2.0,,,,,500.0,3.0,513.0,,13.0,,,,
730,5,2024-06-24,2024-06-30,131,0.5,1.0,,1.0,3.0,0.75,2.0,2.0,,,,,493.0,10.0,497.0,506.0,13.0,,,,
731,5,2024-06-24,2024-06-30,132,0.3333,0.5852,,7.0,8.0,0.5238,2.0,2.0,,,,,498.0,2.0,498.0,490.0,-8.0,,,,
732,5,2024-06-24,2024-06-30,133,0.6667,0.5407,,10.0,4.0,0.5725,2.0,2.0,,,,,486.0,3.0,501.0,501.0,0.0,,,,
733,5,2024-06-24,2024-06-30,134,0.4643,0.1,,7.0,5.0,0.2825,1.0,2.0,,,,,,,,487.0,,,,,
734,5,2024-06-24,2024-06-30,135,1.0,1.0,,14.0,4.0,1.0,2.0,2.0,,,,,505.0,5.0,513.0,,13.0,,,,
735,5,2024-06-24,2024-06-30,136,0.6667,0.6277,,7.0,7.0,0.6343,2.0,2.0,,,,,498.0,5.0,499.0,,6.0,,,,
736,5,2024-06-24,2024-06-30,137,0.5,1.0,,16.0,5.0,0.8,2.0,2.0,,,,,,1.0,503.0,506.0,3.0,,,,
737,5,2024-06-24,2024-06-30,138,0.6667,0.8036,,6.0,4.0,0.77,2.0,2.0,,,,,491.0,2.0,489.0,492.0,3.0,,,,
738,5,2024-06-24,2024-06-30,139,0.4416,1.0,,4.0,6.0,0.6283,2.0,2.0,,,,,495.0,5.0,505.0,500.0,10.0,,,,
739,5,2024-06-24,2024-06-30,140,0.725,0.74,,21.0,12.0,0.76,2.0,2.0,,,,,498.0,6.0,499.0,,1.0,,,,
740,5,2024-06-24,2024-06-30,141,0.6667,0.4666,,11.0,4.0,0.5333,2.0,2.0,,,,,504.0,1.0,499.0,508.0,9.0,,,,
741,5,2024-06-24,2024-06-30,142,,0.8333,,5.0,4.0,0.8333,2.0,2.0,,,,,490.0,6.0,481.0,482.0,1.0,,,,
742,5,2024-06-24,2024-06-30,143,,,,1.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,
743,5,2024-06-24,2024-06-30,144,0.8333,0.637,,3.0,10.0,0.656,2.0,2.0,,,,,491.0,3.0,495.0,483.0,-3.0,,,,
744,5,2024-06-24,2024-06-30,145,,,,1.0,1.0,0.0,2.0,2.0,,,,,495.0,3.0,497.0,496.0,-1.0,,,,
745,5,2024-06-24,2024-06-30,146,0.8333,0.8222,,7.0,4.0,0.825,2.0,2.0,,,,,,,,,,,,,
746,5,2024-06-24,2024-06-30,147,0.3666,0.7833,,19.0,8.0,0.575,2.0,2.0,,,,,495.0,1.0,495.0,478.0,-12.0,,,,
747,5,2024-06-24,2024-06-30,148,0.3555,0.55,,7.0,7.0,0.4657,2.0,2.0,,,,,491.0,1.0,491.0,493.0,7.0,,,,
748,5,2024-06-24,2024-06-30,149,0.8333,0.8407,,7.0,4.0,0.8375,1.0,2.0,,,,,504.0,2.0,502.0,488.0,-16.0,,,,
749,5,2024-06-24,2024-06-30,150,0.6667,0.8166,,9.0,3.0,0.7667,2.0,2.0,,,,,502.0,9.0,513.0,516.0,19.0,,,,
750,7,2024-07-08,2024-07-14,1,0.6,1.0,1.0,7.0,6.0,0.87,2.0,3.0,0.0,1.0,1.0,0.0,494.0,1.0,494.0,493.0,4.0,,,,
751,7,2024-07-08,2024-07-14,2,0.95,0.99,1.0,4.0,9.0,0.97,2.0,2.0,1.0,1.0,1.0,0.0,503.0,1.0,503.0,,5.0,,,,
752,7,2024-07-08,2024-07-14,3,0.53,0.73,1.0,5.0,30.0,0.65,2.0,2.0,1.0,1.0,0.666666667,1.0,494.0,4.0,491.0,485.0,-9.0,,,,
753,7,2024-07-08,2024-07-14,4,0.9,0.96,1.0,2.0,7.0,0.96,2.0,2.0,0.0,1.0,1.0,0.0,502.0,4.0,499.0,,-3.0,,,,
754,7,2024-07-08,2024-07-14,5,0.9,1.0,1.0,1.0,5.0,0.96,2.0,2.0,1.0,1.0,1.0,0.0,492.0,4.0,493.0,499.0,,,,,
755,7,2024-07-08,2024-07-14,6,0.6,0.67,0.666666667,1.0,7.0,0.63,2.0,2.0,1.0,1.0,1.0,0.0,493.0,,,488.0,0.0,,,,
756,7,2024-07-08,2024-07-14,7,1.0,0.94,1.0,22.0,7.0,0.95,1.0,2.0,1.0,1.0,1.0,0.0,492.0,3.0,493.0,487.0,0.0,,,,
757,7,2024-07-08,2024-07-14,8,0.8,,,1.0,2.0,0.8,1.0,2.0,0.0,1.0,0.0,0.0,,1.0,,,0.0,,,,
758,7,2024-07-08,2024-07-14,9,0.73,0.35,0.333333333,6.0,17.0,0.62,2.0,2.0,1.0,1.0,1.0,0.0,498.0,5.0,506.0,508.0,15.0,,,,
759,7,2024-07-08,2024-07-14,10,0.89,0.82,1.0,3.0,25.0,0.84,2.0,2.0,1.0,1.0,1.0,0.0,506.0,2.0,506.0,514.0,8.0,,,,
760,7,2024-07-08,2024-07-14,11,0.7,0.97,1.0,2.0,6.0,0.88,2.0,2.0,1.0,1.0,1.0,1.0,511.0,2.0,509.0,517.0,6.0,,,,
761,7,2024-07-08,2024-07-14,12,0.7,0.25,0.0,1.0,6.0,0.28,2.0,2.0,1.0,1.0,1.0,0.0,498.0,1.0,498.0,491.0,-2.0,,,,
762,7,2024-07-08,2024-07-14,13,,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,
763,7,2024-07-08,2024-07-14,14,0.78,,,1.0,11.0,0.8,1.0,2.0,0.0,1.0,0.0,0.0,503.0,2.0,507.0,,9.0,,,,
764,7,2024-07-08,2024-07-14,15,0.63,,,1.0,5.0,0.62,1.0,2.0,1.0,1.0,0.0,0.0,500.0,,,491.0,-4.0,,,,
765,7,2024-07-08,2024-07-14,16,0.9,,,1.0,2.0,0.9,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,,,
766,7,2024-07-08,2024-07-14,17,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,508.0,2.0,508.0,496.0,-12.0,,,,
767,7,2024-07-08,2024-07-14,18,,,,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,495.0,2.0,503.0,,8.0,,,,
768,7,2024-07-08,2024-07-14,19,1.0,1.0,,10.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,504.0,1.0,504.0,,0.0,,,,
769,7,2024-07-08,2024-07-14,20,0.74,0.7,1.0,6.0,12.0,0.79,2.0,2.0,0.0,1.0,0.666666667,1.0,497.0,3.0,499.0,,7.0,,,,
770,7,2024-07-08,2024-07-14,21,,,,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,
771,7,2024-07-08,2024-07-14,22,0.87,1.0,1.0,2.0,14.0,0.9,2.0,2.0,1.0,1.0,1.0,0.0,484.0,,,508.0,29.0,,,,
772,7,2024-07-08,2024-07-14,23,,,,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,493.0,4.0,496.0,,8.0,,,,
773,7,2024-07-08,2024-07-14,24,1.0,1.0,,4.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,491.0,3.0,484.0,493.0,7.0,,,,
774,7,2024-07-08,2024-07-14,25,0.98,0.75,1.0,4.0,14.0,0.98,2.0,2.0,1.0,1.0,1.0,0.0,491.0,1.0,491.0,484.0,-2.0,,,,
775,7,2024-07-08,2024-07-14,26,1.0,1.0,1.0,11.0,14.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,496.0,5.0,497.0,494.0,3.0,,,,
776,7,2024-07-08,2024-07-14,27,0.92,0.57,0.5,10.0,9.0,0.79,2.0,2.0,0.0,1.0,0.666666667,1.0,500.0,2.0,507.0,487.0,-8.0,,,,
777,7,2024-07-08,2024-07-14,28,0.97,0.99,1.0,10.0,14.0,0.98,2.0,2.0,0.0,1.0,1.0,1.0,0.0,,,485.0,,,,,
778,7,2024-07-08,2024-07-14,29,0.68,0.61,0.333333333,16.0,18.0,0.64,2.0,2.0,1.0,1.0,1.0,0.0,505.0,1.0,505.0,515.0,15.0,,,,
779,7,2024-07-08,2024-07-14,30,,0.85,1.0,1.0,4.0,0.85,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,498.0,502.0,4.0,,,,
780,7,2024-07-08,2024-07-14,31,0.88,0.83,1.0,8.0,16.0,0.85,2.0,2.0,1.0,1.0,0.666666667,1.0,506.0,3.0,506.0,,0.0,,,,
781,7,2024-07-08,2024-07-14,32,0.9,1.0,1.0,7.0,7.0,0.97,1.0,2.0,0.0,1.0,1.0,1.0,0.0,,,508.0,,,,,
782,7,2024-07-08,2024-07-14,33,,,,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,490.0,1.0,490.0,,0.0,,,,
783,7,2024-07-08,2024-07-14,34,0.9,0.97,1.0,1.0,6.0,0.95,2.0,2.0,0.0,1.0,1.0,1.0,,1.0,,490.0,,,,,
784,7,2024-07-08,2024-07-14,35,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,506.0,3.0,518.0,525.0,24.0,,,,
785,7,2024-07-08,2024-07-14,36,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,495.0,4.0,501.0,,6.0,,,,
786,7,2024-07-08,2024-07-14,37,,,,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,496.0,,,494.0,3.0,,,,
787,7,2024-07-08,2024-07-14,38,0.8,1.0,1.0,1.0,5.0,0.92,2.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,
788,7,2024-07-08,2024-07-14,39,0.78,0.9,1.0,10.0,13.0,0.85,2.0,2.0,0.0,1.0,1.0,0.0,498.0,12.0,511.0,504.0,11.0,,,,
789,7,2024-07-08,2024-07-14,40,0.3,1.0,1.0,1.0,3.0,0.53,2.0,2.0,1.0,1.0,0.333333333,0.0,,,,,,,,,
790,7,2024-07-08,2024-07-14,41,0.78,0.83,,13.0,14.0,0.78,2.0,2.0,1.0,1.0,0.0,0.0,494.0,2.0,497.0,502.0,13.0,,,,
791,7,2024-07-08,2024-07-14,42,,,,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,
792,7,2024-07-08,2024-07-14,43,0.69,0.7,0.666666667,6.0,9.0,0.7,2.0,2.0,0.0,1.0,1.0,1.0,494.0,4.0,494.0,489.0,5.0,,,,
793,7,2024-07-08,2024-07-14,44,0.7,1.0,1.0,1.0,4.0,0.85,2.0,2.0,0.0,1.0,0.666666667,0.0,,1.0,500.0,,,,,,
794,7,2024-07-08,2024-07-14,45,0.74,0.94,1.0,16.0,14.0,0.81,2.0,2.0,1.0,1.0,1.0,0.5,,,,,,,,,
795,7,2024-07-08,2024-07-14,46,0.6,1.0,1.0,1.0,5.0,0.73,2.0,2.0,1.0,1.0,0.333333333,0.0,493.0,4.0,494.0,495.0,7.0,,,,
796,7,2024-07-08,2024-07-14,47,,,,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,494.0,1.0,494.0,493.0,-1.0,,,,
797,7,2024-07-08,2024-07-14,48,,,,3.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,495.0,2.0,490.0,488.0,-2.0,,,,
798,7,2024-07-08,2024-07-14,49,0.73,0.97,1.0,10.0,16.0,0.76,2.0,2.0,1.0,1.0,1.0,1.0,503.0,6.0,516.0,,13.0,,,,
799,7,2024-07-08,2024-07-14,50,0.79,0.64,0.666666667,11.0,23.0,0.7,1.0,2.0,1.0,1.0,1.0,1.0,505.0,,,,,,,,
800,7,2024-07-08,2024-07-14,51,,0.56,,6.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,501.0,2.0,501.0,495.0,-6.0,,,,
801,7,2024-07-08,2024-07-14,52,0.56,0.42,0.333333333,12.0,11.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,497.0,5.0,502.0,501.0,9.0,,,,
802,7,2024-07-08,2024-07-14,53,0.9,1.0,1.0,1.0,5.0,0.96,2.0,2.0,1.0,1.0,1.0,0.0,491.0,3.0,492.0,490.0,4.0,,,,
803,7,2024-07-08,2024-07-14,54,1.0,1.0,,6.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,,,,,,,,,
804,7,2024-07-08,2024-07-14,55,0.62,0.78,1.0,10.0,10.0,0.71,1.0,2.0,0.0,1.0,0.333333333,1.0,497.0,,,,0.0,,,,
805,7,2024-07-08,2024-07-14,56,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,510.0,,,,,,,,
806,7,2024-07-08,2024-07-14,57,0.83,0.74,0.666666667,16.0,13.0,0.72,2.0,2.0,1.0,1.0,1.0,1.0,497.0,3.0,497.0,,0.0,,,,
807,7,2024-07-08,2024-07-14,58,,,,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,495.0,1.0,495.0,494.0,4.0,,,,
808,7,2024-07-08,2024-07-14,59,0.81,0.94,1.0,9.0,8.0,0.87,2.0,2.0,1.0,1.0,1.0,1.0,497.0,4.0,496.0,493.0,1.0,,,,
809,7,2024-07-08,2024-07-14,60,0.88,1.0,1.0,3.0,12.0,0.9,2.0,2.0,0.0,1.0,1.0,1.0,498.0,3.0,500.0,510.0,17.0,,,,
810,7,2024-07-08,2024-07-14,61,0.39,0.83,1.0,8.0,14.0,0.68,1.0,2.0,1.0,1.0,1.0,1.0,496.0,3.0,494.0,492.0,1.0,,,,
811,7,2024-07-08,2024-07-14,62,0.9,1.0,1.0,1.0,5.0,0.96,2.0,2.0,1.0,1.0,1.0,0.0,494.0,1.0,494.0,,5.0,,,,
812,7,2024-07-08,2024-07-14,63,0.73,,,1.0,4.0,0.69,1.0,2.0,1.0,1.0,0.0,0.0,,1.0,487.0,,,,,,
813,7,2024-07-08,2024-07-14,64,0.5,,,1.0,1.0,0.5,2.0,2.0,0.0,1.0,0.0,0.0,493.0,4.0,502.0,,9.0,,,,
814,7,2024-07-08,2024-07-14,65,0.8,0.73,0.0,9.0,13.0,0.78,2.0,2.0,1.0,1.0,0.333333333,0.0,493.0,5.0,518.0,491.0,-2.0,,,,
815,7,2024-07-08,2024-07-14,66,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,489.0,1.0,489.0,506.0,22.0,,,,
816,7,2024-07-08,2024-07-14,67,,,,,,,1.0,2.0,0.0,1.0,,,494.0,,,481.0,-8.0,,,,
817,7,2024-07-08,2024-07-14,68,0.8,,,3.0,2.0,0.8,2.0,2.0,0.0,1.0,0.0,0.0,493.0,,,498.0,10.0,,,,
818,7,2024-07-08,2024-07-14,69,0.9,0.9,1.0,5.0,7.0,0.9,2.0,2.0,0.0,1.0,1.0,1.0,495.0,2.0,497.0,,7.0,,,,
819,7,2024-07-08,2024-07-14,70,0.6,1.0,1.0,1.0,3.0,0.8,2.0,2.0,1.0,1.0,0.333333333,0.0,487.0,1.0,487.0,481.0,-6.0,,,,
820,7,2024-07-08,2024-07-14,71,0.77,0.76,0.666666667,7.0,12.0,0.79,2.0,2.0,1.0,1.0,1.0,0.0,501.0,9.0,504.0,,8.0,,,,
821,7,2024-07-08,2024-07-14,72,,1.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,409.0,,,,,,
822,7,2024-07-08,2024-07-14,73,0.86,1.0,1.0,1.0,16.0,0.95,1.0,2.0,1.0,1.0,1.0,0.0,503.0,3.0,502.0,498.0,0.0,,,,
823,7,2024-07-08,2024-07-14,74,,0.76,0.833333333,8.0,5.0,0.76,2.0,2.0,0.0,1.0,1.0,1.0,501.0,1.0,501.0,,5.0,,,,
824,7,2024-07-08,2024-07-14,75,,,,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,495.0,1.0,495.0,497.0,5.0,,,,
825,7,2024-07-08,2024-07-14,76,1.0,0.95,1.0,1.0,6.0,0.97,2.0,2.0,0.0,1.0,1.0,0.0,497.0,,,495.0,3.0,,,,
826,7,2024-07-08,2024-07-14,77,0.48,0.16,0.0,9.0,8.0,0.12,2.0,2.0,0.0,1.0,1.0,0.0,491.0,5.0,494.0,493.0,7.0,,,,
827,7,2024-07-08,2024-07-14,78,0.82,0.93,1.0,6.0,9.0,0.9,2.0,2.0,1.0,1.0,1.0,1.0,499.0,4.0,493.0,,-1.0,,,,
828,7,2024-07-08,2024-07-14,79,0.9,0.99,1.0,3.0,11.0,0.94,2.0,2.0,0.0,1.0,1.0,1.0,504.0,7.0,519.0,,20.0,,,,
829,7,2024-07-08,2024-07-14,80,0.7,,,1.0,2.0,0.7,1.0,2.0,0.0,1.0,0.0,0.0,491.0,,,496.0,5.0,,,,
830,7,2024-07-08,2024-07-14,81,0.6,0.54,,9.0,9.0,0.55,2.0,2.0,0.0,1.0,0.0,0.0,498.0,1.0,498.0,495.0,2.0,,,,
831,7,2024-07-08,2024-07-14,82,0.81,0.9,1.0,9.0,9.0,0.85,2.0,2.0,1.0,1.0,1.0,0.0,495.0,1.0,497.0,,7.0,,,,
832,7,2024-07-08,2024-07-14,83,0.8,0.92,1.0,15.0,17.0,0.85,2.0,2.0,0.0,1.0,1.0,1.0,506.0,6.0,517.0,518.0,17.0,,,,
833,7,2024-07-08,2024-07-14,84,0.9,0.93,1.0,4.0,10.0,0.93,2.0,2.0,0.0,1.0,1.0,1.0,499.0,,,491.0,-3.0,,,,
834,7,2024-07-08,2024-07-14,85,0.73,0.64,0.666666667,11.0,15.0,0.73,1.0,2.0,0.0,1.0,1.0,1.0,504.0,7.0,506.0,509.0,10.0,,,,
835,7,2024-07-08,2024-07-14,86,0.7,,,1.0,2.0,0.7,1.0,2.0,0.0,1.0,0.0,0.0,490.0,2.0,490.0,,0.0,,,,
836,7,2024-07-08,2024-07-14,87,,0.67,0.666666667,1.0,3.0,0.67,1.0,2.0,1.0,1.0,1.0,0.0,491.0,6.0,494.0,497.0,11.0,,,,
837,7,2024-07-08,2024-07-14,88,0.7,0.33,0.333333333,1.0,6.0,0.52,2.0,2.0,1.0,1.0,1.0,0.0,496.0,1.0,496.0,501.0,5.0,,,,
838,7,2024-07-08,2024-07-14,89,0.96,0.6,0.666666667,2.0,9.0,0.77,2.0,2.0,1.0,1.0,1.0,0.0,493.0,2.0,493.0,497.0,4.0,,,,
839,7,2024-07-08,2024-07-14,90,0.73,0.93,1.0,6.0,9.0,0.82,2.0,2.0,0.0,1.0,1.0,1.0,499.0,6.0,495.0,504.0,10.0,,,,
840,7,2024-07-08,2024-07-14,91,1.0,0.97,1.0,11.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,495.0,5.0,496.0,492.0,2.0,,,,
841,7,2024-07-08,2024-07-14,92,0.8,0.35,,6.0,6.0,0.51,2.0,2.0,0.0,1.0,0.0,0.0,502.0,2.0,506.0,,9.0,,,,
842,7,2024-07-08,2024-07-14,93,0.79,0.93,1.0,9.0,9.0,0.85,2.0,2.0,0.0,1.0,1.0,1.0,497.0,4.0,497.0,496.0,4.0,,,,
843,7,2024-07-08,2024-07-14,94,0.83,0.6,0.666666667,4.0,15.0,0.67,2.0,2.0,0.0,1.0,1.0,1.0,503.0,2.0,503.0,,0.0,,,,
844,7,2024-07-08,2024-07-14,95,0.75,1.0,1.0,8.0,8.0,0.8,2.0,2.0,1.0,1.0,0.333333333,0.0,498.0,1.0,498.0,493.0,0.0,,,,
845,7,2024-07-08,2024-07-14,96,,,,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,
846,7,2024-07-08,2024-07-14,97,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.333333333,0.0,494.0,,,495.0,6.0,,,,
847,7,2024-07-08,2024-07-14,98,0.8,,,1.0,2.0,0.8,1.0,2.0,0.0,1.0,0.0,0.0,,,,,0.0,,,,
848,7,2024-07-08,2024-07-14,99,0.8,0.88,1.0,9.0,8.0,0.87,2.0,2.0,0.0,1.0,1.0,1.0,502.0,1.0,500.0,,3.0,,,,
849,7,2024-07-08,2024-07-14,100,0.54,,,16.0,9.0,0.55,2.0,2.0,0.0,1.0,0.0,0.0,497.0,1.0,497.0,501.0,9.0,,,,
850,7,2024-07-08,2024-07-14,101,0.9,,,1.0,3.0,0.9,2.0,2.0,1.0,1.0,0.0,0.0,500.0,6.0,502.0,495.0,0.0,,,,
