student_id,Exam Name,Exam Section,Question Topic,Question Frequency,Student Accuracy,Site Accuracy,student_score,site_median_score
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Language,1,0,28.44,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Science Research Methods,1,0,37.82,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Interactions & Presentation of Self,2,50,53.17,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Hearing & Vestibular Sense,1,100,67.95,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Shifts and Social Change,1,0,58.58,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Identity & Identity Formation,2,50,46.9,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theories of identity development,1,100,35.11,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sensation,2,0,54.77,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Gestalt principles,1,0,32.04,499,497.15
105,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sleep,1,100,75.24,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Electrochemistry,2,50,51,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Stoichiometry,1,0,69.82,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Gases,3,0,31.8,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Analytic Techniques,3,33.33,62.71,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Optics,5,40,47.64,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Solutions,2,50,32.12,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,"Work, Energy, Conservation of Energy, & Power",2,50,48.9,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Atomic Structure,4,50,49.13,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Bonding & IMFs,3,33.33,48.03,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Acid-Base,6,33.33,37.93,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Periodic Table & Trends,3,33.33,59.68,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Protein Structure & Folding,3,33.33,79.53,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Structure & Stereochemistry,5,80,76.55,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Other Organic Reactions,4,50,53.77,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,SN1 & SN2 Reactions,1,0,55.96,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Enzyme Kinetics & Regulation,2,50,29.52,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Nucleic Acids,4,25,40.59,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Circuits,4,50,37.75,499,497.15
105,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Static Fluids,1,0,31.45,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Endocrine System,8,37.5,50.48,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Plasma Membrane,5,80,47.58,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Eukaryotic Gene Expression,3,0,67.82,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Kinetics & Regulation,3,66.67,56.12,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Amino Acids,5,0,34.08,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Embryogenesis & Development,3,0,34.15,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Renal & Skin Systems,4,75,51.49,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Gluconeogenesis,2,0,53.56,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Protein Structure & Folding,2,0,50.51,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Nucleic Acids,2,50,46.87,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Digestive System,1,100,33.62,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Cell Cycle,1,0,32.84,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Tissue Specificity & Regulation of Metabolism,3,0,68.32,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Mendelian Genetics,4,25,34.27,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Musculoskeletal System,1,0,41.23,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Pyruvate Dehydrogenase Complex & Krebs Cycle,1,0,41.13,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Structure & Function,1,0,25.91,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Prokaryotes,3,0,52.63,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Bioenergetics,2,100,48.75,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Respiratory System,1,0,16.24,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Prokaryotic Gene Expression,1,100,75.66,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Contents of Eukaryotic Cells,1,100,70.32,499,497.15
105,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Reproduction,2,50,40.09,499,497.15
105,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Sociology,6,100,79.39,499,497.15
105,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Economics,6,50,66.04,499,497.15
105,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Popular Culture,6,100,73.44,499,497.15
105,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Music,12,75,69.22,499,497.15
105,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Education,6,100,78.12,499,497.15
105,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Political Science,6,66.67,49.58,499,497.15
105,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Art,6,66.67,67.83,499,497.15
105,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Literature,5,60,72.96,499,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Inequality & Social Class,4,25,56.69,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Psychological Disorders,3,66.67,71.1,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Types of psychological disorders,2,50,66.67,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theoretical Approaches in Sociology,2,100,72.93,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Functionalism,1,100,75.88,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Conflict theory,1,100,69.98,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographics,3,66.67,67.32,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Structure of Society,1,100,67.32,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Cognition,3,0,57.98,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Problem-solving and decision-making,2,0,53.36,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Memory,2,50,58.78,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Effects on Individual Behavior,3,33.33,41.19,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Thinking,2,0,62.79,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Attitudes & Behavior Change,2,50,81.37,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Motivation,2,50,61.7,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Biological Bases of Behavior,5,60,48.36,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Data-based Statistical Reasoning,3,66.67,65.94,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Nervous System,1,0,62.75,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Associative Learning,2,50,73.92,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Operant conditioning,1,100,66.28,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Discrimination,1,100,95.03,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Observational Learning,1,0,48.33,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Emotion & Stress,1,0,35.96,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Factors that influence motivation,1,100,62.96,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Design and Execution of Research,3,100,68.59,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Structure of the Society,1,100,85.81,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social processes that influence human behavior,1,100,52.21,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Institutions,1,0,46.85,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social epidemiology,1,0,46.85,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Aging and the life course,1,100,64.18,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Neurobiology of disease,1,100,68.59,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Consciousness,3,0,39.1,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Language,1,0,28.44,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Science Research Methods,1,0,37.82,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Interactions & Presentation of Self,2,50,53.17,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Hearing & Vestibular Sense,1,100,67.95,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Shifts and Social Change,1,0,58.58,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Identity & Identity Formation,2,0,46.9,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theories of identity development,1,0,35.11,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sensation,2,0,54.77,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Gestalt principles,1,100,32.04,496,497.15
36,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sleep,1,100,75.24,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Electrochemistry,2,100,51,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Stoichiometry,1,100,69.82,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Gases,3,0,31.8,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Analytic Techniques,3,33.33,62.71,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Optics,5,40,47.64,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Solutions,2,0,32.12,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,"Work, Energy, Conservation of Energy, & Power",2,0,48.9,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Atomic Structure,4,25,49.13,496,497.15
36,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Bonding & IMFs,3,66.67,48.03,496,497.15
